2016-03-27-12-34-52pm,1459053292775,1009.31525,32.809116,3
2016-03-27-12-34-53pm,1459053293777,1009.2853,33.06013,3
2016-03-27-12-34-54pm,1459053294787,1009.2553,33.311146,3
2016-03-27-12-34-55pm,1459053295794,1009.31525,32.809116,3
2016-03-27-12-34-56pm,1459053296803,1009.2553,33.311146,3
2016-03-27-12-34-57pm,1459053297810,1009.2853,33.06013,3
2016-03-27-12-34-58pm,1459053298825,1009.68506,29.722939,3
2016-03-27-12-34-59pm,1459053299848,1009.22534,33.562164,3
2016-03-27-12-35-00pm,1459053300875,1009.2953,32.97558,3
2016-03-27-12-35-01pm,1459053301899,1009.2953,32.97558,3
2016-03-27-12-35-02pm,1459053302940,1009.2953,32.97558,3
2016-03-27-12-35-03pm,1459053303961,1009.31525,32.809116,3
2016-03-27-12-35-04pm,1459053304987,1009.3452,32.56074,3
2016-03-27-12-35-06pm,1459053306015,1009.2953,32.97558,3
2016-03-27-12-35-07pm,1459053307021,1009.26526,33.229237,3
2016-03-27-12-35-08pm,1459053308024,1009.2353,33.47761,3
2016-03-27-12-35-09pm,1459053309030,1009.2953,32.97558,3
2016-03-27-12-35-10pm,1459053310039,1009.2053,33.728626,3
2016-03-27-12-35-11pm,1459053311046,1009.2053,33.728626,3
2016-03-27-12-35-12pm,1459053312054,1009.2953,32.97558,3
2016-03-27-12-35-13pm,1459053313075,1009.3552,32.47619,3
2016-03-27-12-35-14pm,1459053314097,1009.47516,31.474766,3
2016-03-27-12-35-15pm,1459053315105,1009.2953,32.97558,3
2016-03-27-12-35-16pm,1459053316128,1009.26526,33.229237,3
2016-03-27-12-35-17pm,1459053317135,1009.2953,32.97558,3
2016-03-27-12-35-18pm,1459053318156,1009.26526,33.229237,3
2016-03-27-12-35-19pm,1459053319191,1008.9855,35.565006,3
2016-03-27-12-35-20pm,1459053320207,1009.2953,32.97558,3
2016-03-27-12-35-21pm,1459053321215,1009.2953,32.97558,3
2016-03-27-12-35-22pm,1459053322258,1009.3552,32.47619,3
2016-03-27-12-35-23pm,1459053323289,1009.3552,32.47619,3
2016-03-27-12-35-24pm,1459053324313,1009.27527,33.144684,3
2016-03-27-12-35-25pm,1459053325353,1009.2053,33.728626,3
2016-03-27-12-35-26pm,1459053326354,1009.32526,32.727203,3
2016-03-27-12-35-27pm,1459053327356,1009.2353,33.47761,3
2016-03-27-12-35-28pm,1459053328367,1009.2953,32.97558,3
2016-03-27-12-35-29pm,1459053329375,1009.32526,32.727203,3
2016-03-27-12-35-30pm,1459053330381,1009.26526,33.229237,3
2016-03-27-12-35-31pm,1459053331400,1009.32526,32.727203,3
2016-03-27-12-35-32pm,1459053332432,1009.2353,33.47761,3
2016-03-27-12-35-33pm,1459053333466,1009.38525,32.225174,3
2016-03-27-12-35-34pm,1459053334473,1009.32526,32.727203,3
2016-03-27-12-35-35pm,1459053335533,1009.2953,32.97558,3
2016-03-27-12-35-36pm,1459053336567,1009.2953,32.97558,3
2016-03-27-12-35-37pm,1459053337573,1009.2353,33.47761,3
2016-03-27-12-35-38pm,1459053338579,1009.32526,32.727203,3
2016-03-27-12-35-39pm,1459053339605,1009.2953,32.97558,3
2016-03-27-12-35-40pm,1459053340620,1009.2053,33.728626,3
2016-03-27-12-35-41pm,1459053341631,1009.2353,33.47761,3
2016-03-27-12-35-42pm,1459053342638,1009.2353,33.47761,3
2016-03-27-12-35-43pm,1459053343641,1009.2953,32.97558,3
2016-03-27-12-35-44pm,1459053344655,1009.2953,32.97558,3
2016-03-27-12-35-45pm,1459053345694,1009.2953,32.97558,3
2016-03-27-12-35-46pm,1459053346694,1009.32526,32.727203,3
2016-03-27-12-35-47pm,1459053347750,1009.32526,32.727203,3
2016-03-27-12-35-48pm,1459053348775,1009.3552,32.47619,3
2016-03-27-12-35-49pm,1459053349778,1009.3552,32.47619,3
2016-03-27-12-35-50pm,1459053350798,1009.2353,33.47761,3
2016-03-27-12-35-51pm,1459053351836,1009.3552,32.47619,3
2016-03-27-12-35-52pm,1459053352851,1009.2953,32.97558,3
2016-03-27-12-35-53pm,1459053353880,1009.3552,32.47619,3
2016-03-27-12-35-54pm,1459053354887,1009.3552,32.47619,3
2016-03-27-12-35-55pm,1459053355892,1009.38525,32.225174,3
2016-03-27-12-35-56pm,1459053356914,1009.2953,32.97558,3
2016-03-27-12-35-57pm,1459053357937,1009.2953,32.97558,3
2016-03-27-12-35-58pm,1459053358984,1009.2953,32.97558,3
2016-03-27-12-36-00pm,1459053360026,1009.3552,32.47619,3
2016-03-27-12-36-01pm,1459053361035,1009.2353,33.47761,3
2016-03-27-12-36-02pm,1459053362036,1009.2953,32.97558,3
2016-03-27-12-36-03pm,1459053363045,1009.2953,32.97558,3
2016-03-27-12-36-04pm,1459053364051,1009.32526,32.727203,3
2016-03-27-12-36-05pm,1459053365058,1009.2953,32.97558,3
2016-03-27-12-36-06pm,1459053366095,1009.38525,32.225174,3
2016-03-27-12-36-07pm,1459053367103,1009.32526,32.727203,3
2016-03-27-12-36-08pm,1459053368132,1009.26526,33.229237,3
2016-03-27-12-36-09pm,1459053369162,1009.26526,33.229237,3
2016-03-27-12-36-10pm,1459053370165,1009.32526,32.727203,3
2016-03-27-12-36-11pm,1459053371202,1009.38525,32.225174,3
2016-03-27-12-36-12pm,1459053372224,1009.2053,33.728626,3
2016-03-27-12-36-13pm,1459053373265,1009.32526,32.727203,3
2016-03-27-12-36-14pm,1459053374332,1009.1454,34.228016,3
2016-03-27-12-36-15pm,1459053375332,1009.2353,33.47761,3
2016-03-27-12-36-16pm,1459053376362,1009.2353,33.47761,3
